case_id,reason_code,payment_rail,order_value,days_since_transaction,device_ip_match_history,auth_flow_type,customer_account_age_days,customer_past_order_count,customer_past_dispute_count,delivery_confirmed,tracking_available,merchant_comm_log_exists,refund_already_issued,label
nb_unauth_00233,netbanking_unauthorized,netbanking,3596.18,8,1.0,netbanking_otp,532,6,0,,,1,1,0
nb_unauth_00234,netbanking_unauthorized,netbanking,2110.82,4,1.0,saved_credentials,415,5,1,,,1,0,1
nb_unauth_00235,netbanking_unauthorized,netbanking,5829.68,20,1.0,netbanking_otp,1260,11,1,,,1,0,1
nb_unauth_00236,netbanking_unauthorized,netbanking,13273.82,5,1.0,netbanking_otp,393,7,0,,,0,0,1
nb_unauth_00237,netbanking_unauthorized,netbanking,3643.85,14,0.9,netbanking_otp,1513,8,1,,,0,0,1
nb_unauth_00238,netbanking_unauthorized,netbanking,1495.56,0,1.0,saved_credentials,1726,6,0,,,1,0,1
nb_unauth_00239,netbanking_unauthorized,netbanking,6799.09,27,0.93,netbanking_otp,944,5,0,,,1,0,1
nb_unauth_00240,netbanking_unauthorized,netbanking,9757.37,13,0.0,saved_credentials,1982,4,0,,,1,0,0
nb_unauth_00241,netbanking_unauthorized,netbanking,2216.86,10,0.783,saved_credentials,1185,9,0,,,1,1,1
nb_unauth_00242,netbanking_unauthorized,netbanking,1202.97,9,0.0,saved_credentials,822,9,1,,,1,0,0
nb_unauth_00243,netbanking_unauthorized,netbanking,5398.11,1,1.0,netbanking_otp,1752,11,1,,,1,0,1
nb_unauth_00244,netbanking_unauthorized,netbanking,3734.11,7,0.0,netbanking_otp,1246,5,0,,,1,0,1
nb_unauth_00245,netbanking_unauthorized,netbanking,5049.91,25,0.0,netbanking_otp,275,5,1,,,1,0,0
nb_unauth_00246,netbanking_unauthorized,netbanking,3435.19,11,0.0,netbanking_otp,1723,6,0,,,1,0,0
nb_unauth_00247,netbanking_unauthorized,netbanking,2891.68,25,0.892,netbanking_otp,999,6,0,,,1,0,1
nb_unauth_00248,netbanking_unauthorized,netbanking,1590.11,5,1.0,netbanking_otp,685,11,0,,,1,0,1
nb_unauth_00249,netbanking_unauthorized,netbanking,4587.23,10,1.0,saved_credentials,1731,5,1,,,1,1,0
nb_unauth_00250,netbanking_unauthorized,netbanking,1033.99,18,0.0,saved_credentials,1546,9,1,,,1,0,0
nb_unauth_00251,netbanking_unauthorized,netbanking,5812.69,2,1.0,netbanking_otp,782,7,0,,,1,0,1
nb_unauth_00252,netbanking_unauthorized,netbanking,5544.89,10,0.0,netbanking_otp,1970,8,0,,,1,0,1
nb_unauth_00253,netbanking_unauthorized,netbanking,4458.89,26,0.86,netbanking_otp,1768,1,1,,,0,0,1
nb_unauth_00254,netbanking_unauthorized,netbanking,8012.21,14,0.833,saved_credentials,347,3,0,,,1,0,1
nb_unauth_00255,netbanking_unauthorized,netbanking,2689.41,28,1.0,netbanking_otp,1116,8,0,,,1,0,1
nb_unauth_00256,netbanking_unauthorized,netbanking,2613.94,4,1.0,netbanking_otp,1277,5,1,,,1,0,1
nb_unauth_00257,netbanking_unauthorized,netbanking,2458.47,29,1.0,netbanking_otp,803,8,2,,,1,0,1
nb_unauth_00258,netbanking_unauthorized,netbanking,3868.2,26,0.928,saved_credentials,1065,7,0,,,1,0,1
nb_unauth_00259,netbanking_unauthorized,netbanking,3086.84,11,1.0,netbanking_otp,1983,4,0,,,0,0,1
nb_unauth_00260,netbanking_unauthorized,netbanking,2389.86,16,0.892,saved_credentials,1134,9,0,,,1,0,1
nb_unauth_00261,netbanking_unauthorized,netbanking,2557.29,3,0.0,saved_credentials,324,11,0,,,1,0,0
nb_unauth_00262,netbanking_unauthorized,netbanking,4313.86,4,1.0,saved_credentials,1705,6,0,,,1,0,1
nb_unauth_00263,netbanking_unauthorized,netbanking,7481.77,11,1.0,netbanking_otp,695,8,0,,,1,0,1
nb_unauth_00264,netbanking_unauthorized,netbanking,2069.03,9,1.0,saved_credentials,334,8,0,,,1,0,1
nb_unauth_00265,netbanking_unauthorized,netbanking,328.16,17,0.0,netbanking_otp,440,9,2,,,1,0,0
nb_unauth_00266,netbanking_unauthorized,netbanking,5313.29,27,1.0,netbanking_otp,1662,12,2,,,1,0,1
nb_unauth_00267,netbanking_unauthorized,netbanking,1500.19,1,0.0,netbanking_otp,1966,9,0,,,1,0,1
nb_unauth_00268,netbanking_unauthorized,netbanking,7467.26,25,1.0,netbanking_otp,370,8,0,,,1,0,1
nb_unauth_00269,netbanking_unauthorized,netbanking,5964.37,8,1.0,netbanking_otp,301,6,1,,,1,0,1
nb_unauth_00270,netbanking_unauthorized,netbanking,6334.91,19,0.65,netbanking_otp,1946,7,0,,,1,0,1
nb_unauth_00271,netbanking_unauthorized,netbanking,3563.27,28,0.975,saved_credentials,239,5,0,,,1,1,1
nb_unauth_00272,netbanking_unauthorized,netbanking,7205.2,22,1.0,netbanking_otp,1116,10,0,,,1,0,1
nb_unauth_00273,netbanking_unauthorized,netbanking,4551.65,1,1.0,netbanking_otp,528,3,0,,,1,0,1
nb_unauth_00274,netbanking_unauthorized,netbanking,4288.25,17,0.0,saved_credentials,398,2,0,,,1,0,0
nb_unauth_00275,netbanking_unauthorized,netbanking,3772.1,4,0.35,saved_credentials,1217,10,0,,,0,1,0
nb_unauth_00276,netbanking_unauthorized,netbanking,4906.06,7,0.0,netbanking_otp,354,3,0,,,1,0,1
nb_unauth_00277,netbanking_unauthorized,netbanking,868.93,17,0.0,netbanking_otp,530,1,1,,,0,0,0
nb_unauth_00278,netbanking_unauthorized,netbanking,2366.18,17,0.85,netbanking_otp,1295,7,1,,,1,0,1
nb_unauth_00279,netbanking_unauthorized,netbanking,2370.21,28,0.0,netbanking_otp,654,10,0,,,1,0,0
nb_unauth_00280,netbanking_unauthorized,netbanking,3160.16,8,1.0,netbanking_otp,1972,7,0,,,0,0,1
nb_unauth_00281,netbanking_unauthorized,netbanking,1429.73,28,0.0,netbanking_otp,1068,5,1,,,1,0,0
nb_unauth_00282,netbanking_unauthorized,netbanking,1984.76,13,0.0,saved_credentials,224,14,0,,,1,1,0
nb_unauth_00283,netbanking_unauthorized,netbanking,1114.38,7,0.0,netbanking_otp,1272,9,0,,,0,0,1
nb_unauth_00284,netbanking_unauthorized,netbanking,1964.9,18,1.0,netbanking_otp,1219,6,0,,,1,0,1
nb_unauth_00285,netbanking_unauthorized,netbanking,1649.24,18,1.0,netbanking_otp,1160,6,0,,,0,1,1
nb_unauth_00286,netbanking_unauthorized,netbanking,1925.75,26,0.0,netbanking_otp,1921,8,0,,,1,0,0
nb_unauth_00287,netbanking_unauthorized,netbanking,6052.41,28,0.512,netbanking_otp,1230,15,0,,,1,0,1
nb_unauth_00288,netbanking_unauthorized,netbanking,3231.55,19,1.0,netbanking_otp,1506,8,1,,,1,0,1
nb_unauth_00289,netbanking_unauthorized,netbanking,2825.69,18,0.907,saved_credentials,1342,11,0,,,1,0,1
nb_unauth_00290,netbanking_unauthorized,netbanking,7970.34,8,0.0,netbanking_otp,507,7,1,,,1,0,0
nb_unauth_00291,netbanking_unauthorized,netbanking,4356.99,6,0.971,netbanking_otp,1754,7,0,,,0,0,1
nb_unauth_00292,netbanking_unauthorized,netbanking,4612.57,17,0.0,saved_credentials,1353,5,0,,,1,1,0
nb_unauth_00293,netbanking_unauthorized,netbanking,3782.33,20,0.35,netbanking_otp,1350,8,0,,,1,1,0
nb_unauth_00294,netbanking_unauthorized,netbanking,6153.09,11,0.0,netbanking_otp,150,8,0,,,1,0,0
nb_unauth_00295,netbanking_unauthorized,netbanking,6821.44,15,1.0,netbanking_otp,1442,14,0,,,1,0,1
nb_unauth_00296,netbanking_unauthorized,netbanking,4230.7,17,1.0,netbanking_otp,186,8,0,,,1,0,1
nb_unauth_00297,netbanking_unauthorized,netbanking,6101.75,14,0.0,netbanking_otp,793,3,0,,,0,0,0
nb_unauth_00298,netbanking_unauthorized,netbanking,4899.43,1,0.928,netbanking_otp,1124,4,0,,,1,0,1
nb_unauth_00299,netbanking_unauthorized,netbanking,4348.7,14,0.912,netbanking_otp,1889,7,1,,,1,0,1
nb_unauth_00300,netbanking_unauthorized,netbanking,2638.88,6,0.0,netbanking_otp,362,2,1,,,1,1,0
nb_unauth_00301,netbanking_unauthorized,netbanking,1884.36,3,0.0,netbanking_otp,1616,9,1,,,1,0,0
nb_unauth_00302,netbanking_unauthorized,netbanking,889.78,14,0.0,saved_credentials,1073,8,0,,,1,0,0
nb_unauth_00303,netbanking_unauthorized,netbanking,9466.7,23,0.0,netbanking_otp,1165,8,1,,,1,0,1
nb_unauth_00304,netbanking_unauthorized,netbanking,6144.66,23,0.35,netbanking_otp,1821,3,0,,,1,0,1
nb_unauth_00305,netbanking_unauthorized,netbanking,2430.05,10,0.0,netbanking_otp,897,8,0,,,1,0,0
nb_unauth_00306,netbanking_unauthorized,netbanking,734.5,17,0.0,netbanking_otp,273,4,0,,,1,1,0
nb_unauth_00307,netbanking_unauthorized,netbanking,4922.05,5,1.0,netbanking_otp,38,3,0,,,1,0,1
nb_unauth_00308,netbanking_unauthorized,netbanking,2710.85,8,1.0,saved_credentials,712,8,1,,,0,0,1
nb_unauth_00309,netbanking_unauthorized,netbanking,6368.48,13,0.65,netbanking_otp,1973,7,1,,,1,0,0
nb_unauth_00310,netbanking_unauthorized,netbanking,1548.85,11,0.0,saved_credentials,435,2,1,,,1,0,0
nb_unauth_00311,netbanking_unauthorized,netbanking,2356.47,19,1.0,saved_credentials,283,9,0,,,1,0,1
nb_unauth_00312,netbanking_unauthorized,netbanking,2930.34,22,1.0,netbanking_otp,70,7,1,,,1,0,1
nb_unauth_00313,netbanking_unauthorized,netbanking,5408.35,16,1.0,netbanking_otp,1018,5,0,,,0,0,1
nb_unauth_00314,netbanking_unauthorized,netbanking,2016.17,0,0.0,netbanking_otp,721,7,0,,,1,0,0
nb_unauth_00315,netbanking_unauthorized,netbanking,4966.53,24,1.0,saved_credentials,684,6,1,,,1,0,1
nb_unauth_00316,netbanking_unauthorized,netbanking,942.63,13,1.0,saved_credentials,1200,10,0,,,1,0,1
nb_unauth_00317,netbanking_unauthorized,netbanking,3254.88,25,0.0,saved_credentials,652,8,0,,,1,0,0
nb_unauth_00318,netbanking_unauthorized,netbanking,8641.03,8,0.0,saved_credentials,113,3,1,,,1,0,0
nb_unauth_00319,netbanking_unauthorized,netbanking,11113.41,18,0.79,saved_credentials,839,6,0,,,1,0,1
nb_unauth_00320,netbanking_unauthorized,netbanking,7095.06,7,0.79,netbanking_otp,1479,4,1,,,1,0,1
nb_unauth_00321,netbanking_unauthorized,netbanking,713.6,16,1.0,saved_credentials,1145,3,1,,,1,0,1
nb_unauth_00322,netbanking_unauthorized,netbanking,3020.54,25,1.0,netbanking_otp,1870,11,0,,,1,1,1
nb_unauth_00323,netbanking_unauthorized,netbanking,3332.22,17,1.0,netbanking_otp,20,6,0,,,1,0,0
nb_unauth_00324,netbanking_unauthorized,netbanking,6495.91,29,1.0,netbanking_otp,122,8,1,,,1,0,1
nb_unauth_00325,netbanking_unauthorized,netbanking,3717.86,11,1.0,netbanking_otp,309,10,0,,,1,0,1
nb_unauth_00326,netbanking_unauthorized,netbanking,1460.09,3,0.0,netbanking_otp,68,9,1,,,1,1,0
nb_unauth_00327,netbanking_unauthorized,netbanking,7171.27,14,0.919,netbanking_otp,1226,11,1,,,1,0,1
nb_unauth_00328,netbanking_unauthorized,netbanking,10210.14,24,0.0,netbanking_otp,1246,9,1,,,0,0,1
nb_unauth_00329,netbanking_unauthorized,netbanking,5833.07,15,1.0,netbanking_otp,1478,8,0,,,1,0,1
nb_unauth_00330,netbanking_unauthorized,netbanking,1942.77,18,1.0,netbanking_otp,415,8,0,,,1,0,1
nb_unauth_00331,netbanking_unauthorized,netbanking,11808.45,24,0.0,netbanking_otp,1350,8,0,,,1,0,0
nb_unauth_00332,netbanking_unauthorized,netbanking,6197.9,7,0.0,netbanking_otp,350,6,0,,,1,0,0
nb_unauth_00333,netbanking_unauthorized,netbanking,5515.72,22,1.0,netbanking_otp,1981,8,0,,,1,0,1
nb_unauth_00334,netbanking_unauthorized,netbanking,9920.8,28,0.0,netbanking_otp,504,8,0,,,1,0,0
nb_unauth_00335,netbanking_unauthorized,netbanking,6315.05,5,0.0,saved_credentials,96,6,0,,,1,0,0
nb_unauth_00336,netbanking_unauthorized,netbanking,3111.77,5,1.0,netbanking_otp,369,12,0,,,1,0,1
nb_unauth_00337,netbanking_unauthorized,netbanking,9106.96,29,0.0,netbanking_otp,1030,4,2,,,1,0,0
nb_unauth_00338,netbanking_unauthorized,netbanking,1599.71,29,1.0,netbanking_otp,1428,2,1,,,1,0,1
nb_unauth_00339,netbanking_unauthorized,netbanking,1868.81,28,1.0,netbanking_otp,837,5,0,,,0,0,1
nb_unauth_00340,netbanking_unauthorized,netbanking,2253.79,25,1.0,netbanking_otp,639,9,1,,,1,0,1
nb_unauth_00341,netbanking_unauthorized,netbanking,3806.68,8,0.956,saved_credentials,398,6,0,,,1,0,1
nb_unauth_00342,netbanking_unauthorized,netbanking,4229.67,16,1.0,netbanking_otp,246,8,1,,,0,0,1
nb_unauth_00343,netbanking_unauthorized,netbanking,2953.17,29,1.0,netbanking_otp,1781,8,0,,,1,1,1
nb_unauth_00344,netbanking_unauthorized,netbanking,3071.39,21,1.0,saved_credentials,1491,5,0,,,1,0,1
nb_unauth_00345,netbanking_unauthorized,netbanking,4382.84,15,1.0,netbanking_otp,287,5,2,,,1,0,1
nb_unauth_00346,netbanking_unauthorized,netbanking,1602.68,18,0.0,saved_credentials,310,9,0,,,1,0,1
nb_unauth_00347,netbanking_unauthorized,netbanking,5189.33,6,0.0,saved_credentials,1009,8,0,,,1,0,0
nb_unauth_00348,netbanking_unauthorized,netbanking,289.53,10,0.0,netbanking_otp,703,8,0,,,1,0,0
nb_unauth_00349,netbanking_unauthorized,netbanking,3439.31,21,0.0,saved_credentials,385,10,1,,,1,0,0
nb_unauth_00350,netbanking_unauthorized,netbanking,2239.93,28,0.0,saved_credentials,881,7,1,,,1,0,1
nb_unauth_00351,netbanking_unauthorized,netbanking,11492.1,1,0.942,saved_credentials,873,7,0,,,1,0,1
nb_unauth_00352,netbanking_unauthorized,netbanking,2778.25,12,0.764,netbanking_otp,1162,9,0,,,1,0,1
nb_unauth_00353,netbanking_unauthorized,netbanking,3820.1,20,0.0,netbanking_otp,1581,5,1,,,1,0,0
nb_unauth_00354,netbanking_unauthorized,netbanking,2887.82,13,1.0,netbanking_otp,555,5,1,,,1,0,1
nb_unauth_00355,netbanking_unauthorized,netbanking,1354.35,25,0.65,netbanking_otp,1401,4,1,,,1,1,0
nb_unauth_00356,netbanking_unauthorized,netbanking,1304.93,19,0.0,netbanking_otp,1458,7,1,,,1,0,0
nb_unauth_00357,netbanking_unauthorized,netbanking,1098.44,10,1.0,netbanking_otp,1401,12,1,,,1,0,1
nb_unauth_00358,netbanking_unauthorized,netbanking,3400.73,22,0.783,netbanking_otp,1858,5,0,,,1,0,1
nb_unauth_00359,netbanking_unauthorized,netbanking,2691.89,10,0.0,netbanking_otp,430,6,0,,,1,0,0
nb_unauth_00360,netbanking_unauthorized,netbanking,701.45,12,0.0,netbanking_otp,1470,10,0,,,1,0,0
nb_unauth_00361,netbanking_unauthorized,netbanking,10501.32,8,0.0,netbanking_otp,46,7,0,,,0,0,0
nb_unauth_00362,netbanking_unauthorized,netbanking,5517.46,29,0.0,netbanking_otp,669,11,1,,,1,0,0
nb_unauth_00363,netbanking_unauthorized,netbanking,3877.16,12,1.0,netbanking_otp,1440,7,0,,,0,0,1
nb_unauth_00364,netbanking_unauthorized,netbanking,439.49,28,0.0,netbanking_otp,1861,12,0,,,1,0,1
nb_unauth_00365,netbanking_unauthorized,netbanking,4609.23,17,0.35,netbanking_otp,213,8,1,,,1,0,1
nb_unauth_00366,netbanking_unauthorized,netbanking,3716.44,3,0.0,netbanking_otp,1463,7,0,,,1,0,0
nb_unauth_00367,netbanking_unauthorized,netbanking,6318.7,22,1.0,netbanking_otp,780,6,0,,,1,0,1
nb_unauth_00368,netbanking_unauthorized,netbanking,1901.85,5,0.685,netbanking_otp,1070,4,0,,,1,1,1
nb_unauth_00369,netbanking_unauthorized,netbanking,2356.01,26,0.0,saved_credentials,1688,5,0,,,1,0,0
nb_unauth_00370,netbanking_unauthorized,netbanking,4149.48,28,0.0,saved_credentials,1706,10,0,,,1,0,1
nb_unauth_00371,netbanking_unauthorized,netbanking,2280.38,16,1.0,netbanking_otp,819,9,1,,,1,0,1
nb_unauth_00372,netbanking_unauthorized,netbanking,4563.67,11,1.0,saved_credentials,1755,5,1,,,1,0,1
nb_unauth_00373,netbanking_unauthorized,netbanking,1319.15,14,0.0,saved_credentials,931,10,0,,,0,0,0
nb_unauth_00374,netbanking_unauthorized,netbanking,3199.97,23,0.035,saved_credentials,461,7,2,,,1,0,0
nb_unauth_00375,netbanking_unauthorized,netbanking,1927.87,11,0.0,netbanking_otp,1915,7,0,,,1,0,0
nb_unauth_00376,netbanking_unauthorized,netbanking,6102.65,1,1.0,netbanking_otp,717,6,0,,,1,0,1
nb_unauth_00377,netbanking_unauthorized,netbanking,12213.63,17,0.0,saved_credentials,1818,6,0,,,1,0,0
nb_unauth_00378,netbanking_unauthorized,netbanking,10270.84,22,0.67,netbanking_otp,1839,5,2,,,1,0,1
nb_unauth_00379,netbanking_unauthorized,netbanking,611.03,4,0.0,saved_credentials,182,7,0,,,1,0,0
nb_unauth_00380,netbanking_unauthorized,netbanking,4852.15,10,0.0,netbanking_otp,1426,5,2,,,1,0,0
nb_unauth_00381,netbanking_unauthorized,netbanking,1901.6,14,0.0,netbanking_otp,1733,9,1,,,1,1,0
nb_unauth_00382,netbanking_unauthorized,netbanking,1286.52,18,1.0,saved_credentials,412,10,0,,,1,1,1
nb_unauth_00383,netbanking_unauthorized,netbanking,4756.75,15,0.0,netbanking_otp,989,7,0,,,1,1,0
nb_unauth_00384,netbanking_unauthorized,netbanking,1287.24,22,0.0,saved_credentials,1978,10,0,,,1,0,0
nb_unauth_00385,netbanking_unauthorized,netbanking,7451.34,18,0.95,netbanking_otp,1596,8,0,,,1,0,1
nb_unauth_00386,netbanking_unauthorized,netbanking,4828.44,21,0.0,netbanking_otp,682,3,0,,,1,0,0
nb_unauth_00387,netbanking_unauthorized,netbanking,6428.29,2,0.0,saved_credentials,704,11,0,,,1,0,1
nb_unauth_00388,netbanking_unauthorized,netbanking,4155.84,27,0.0,saved_credentials,218,6,1,,,1,0,0
nb_unauth_00389,netbanking_unauthorized,netbanking,1145.36,12,0.0,netbanking_otp,1914,7,0,,,0,0,1
nb_unauth_00390,netbanking_unauthorized,netbanking,2610.82,12,0.0,netbanking_otp,1763,10,0,,,0,0,0
nb_unauth_00391,netbanking_unauthorized,netbanking,8356.94,22,0.85,netbanking_otp,1593,14,4,,,1,0,1
nb_unauth_00392,netbanking_unauthorized,netbanking,3111.94,12,1.0,netbanking_otp,810,10,1,,,1,0,1
nb_unauth_00393,netbanking_unauthorized,netbanking,2944.02,23,0.935,netbanking_otp,899,12,0,,,0,1,1
nb_unauth_00394,netbanking_unauthorized,netbanking,8979.25,24,0.0,netbanking_otp,754,10,0,,,1,0,1
nb_unauth_00395,netbanking_unauthorized,netbanking,4056.44,16,1.0,netbanking_otp,722,9,1,,,1,0,1
nb_unauth_00396,netbanking_unauthorized,netbanking,7763.64,16,1.0,saved_credentials,129,7,0,,,1,0,0
nb_unauth_00397,netbanking_unauthorized,netbanking,3151.15,26,1.0,netbanking_otp,422,10,1,,,1,0,1
nb_unauth_00398,netbanking_unauthorized,netbanking,1560.06,22,0.0,netbanking_otp,1223,10,1,,,1,0,0
nb_unauth_00399,netbanking_unauthorized,netbanking,348.13,22,0.0,netbanking_otp,551,9,0,,,1,0,0
nb_unauth_00400,netbanking_unauthorized,netbanking,3096.01,20,0.971,netbanking_otp,307,10,0,,,1,0,1
nb_unauth_00401,netbanking_unauthorized,netbanking,3723.22,23,1.0,netbanking_otp,884,7,0,,,1,0,1
nb_unauth_00402,netbanking_unauthorized,netbanking,7261.67,23,0.0,saved_credentials,1611,4,1,,,1,0,0
nb_unauth_00403,netbanking_unauthorized,netbanking,33.97,23,1.0,netbanking_otp,709,8,0,,,0,1,0
nb_unauth_00404,netbanking_unauthorized,netbanking,5150.98,12,0.0,saved_credentials,1507,9,0,,,1,0,1
nb_unauth_00405,netbanking_unauthorized,netbanking,3483.64,21,0.0,netbanking_otp,1288,7,0,,,1,0,1
nb_unauth_00406,netbanking_unauthorized,netbanking,3010.59,15,0.0,netbanking_otp,653,6,0,,,1,0,0
nb_unauth_00407,netbanking_unauthorized,netbanking,11834.06,25,0.928,netbanking_otp,1271,5,0,,,1,1,1
nb_unauth_00408,netbanking_unauthorized,netbanking,4855.05,14,0.0,saved_credentials,1020,8,1,,,1,0,0
nb_unauth_00409,netbanking_unauthorized,netbanking,9217.82,2,0.0,netbanking_otp,387,9,0,,,1,0,0
nb_unauth_00410,netbanking_unauthorized,netbanking,1855.85,24,1.0,netbanking_otp,852,5,0,,,1,0,1
nb_unauth_00411,netbanking_unauthorized,netbanking,2508.43,15,0.0,netbanking_otp,522,8,0,,,1,0,0
nb_unauth_00412,netbanking_unauthorized,netbanking,7308.23,1,0.0,netbanking_otp,1099,8,0,,,1,0,0
nb_unauth_00413,netbanking_unauthorized,netbanking,1625.33,24,0.823,netbanking_otp,91,9,0,,,0,0,1
nb_unauth_00414,netbanking_unauthorized,netbanking,1705.69,1,1.0,saved_credentials,160,6,0,,,0,0,1
nb_unauth_00415,netbanking_unauthorized,netbanking,1440.03,3,0.946,netbanking_otp,765,6,1,,,1,0,1
nb_unauth_00416,netbanking_unauthorized,netbanking,2235.41,21,1.0,saved_credentials,1029,5,1,,,1,0,1
nb_unauth_00417,netbanking_unauthorized,netbanking,4182.39,4,0.942,netbanking_otp,947,8,0,,,1,0,1
nb_unauth_00418,netbanking_unauthorized,netbanking,5113.0,8,0.654,netbanking_otp,164,8,0,,,1,0,1
nb_unauth_00419,netbanking_unauthorized,netbanking,3906.88,12,0.0,saved_credentials,211,6,1,,,1,0,0
nb_unauth_00420,netbanking_unauthorized,netbanking,2684.61,29,0.0,netbanking_otp,207,7,0,,,0,0,0
nb_unauth_00421,netbanking_unauthorized,netbanking,3586.6,16,0.0,netbanking_otp,171,8,0,,,1,0,0
nb_unauth_00422,netbanking_unauthorized,netbanking,9279.42,29,0.0,netbanking_otp,1663,7,1,,,1,0,0
nb_unauth_00423,netbanking_unauthorized,netbanking,3508.55,21,0.0,netbanking_otp,536,6,1,,,1,0,0
nb_unauth_00424,netbanking_unauthorized,netbanking,2526.45,8,0.922,netbanking_otp,1589,6,1,,,1,0,1
nb_unauth_00425,netbanking_unauthorized,netbanking,272.91,16,1.0,netbanking_otp,983,6,0,,,1,1,1
nb_unauth_00426,netbanking_unauthorized,netbanking,3267.71,10,0.0,saved_credentials,1983,5,0,,,1,1,0
nb_unauth_00427,netbanking_unauthorized,netbanking,7082.67,6,0.0,netbanking_otp,1966,6,0,,,1,0,1
nb_unauth_00428,netbanking_unauthorized,netbanking,680.9,16,1.0,saved_credentials,1206,12,1,,,0,0,1
nb_unauth_00429,netbanking_unauthorized,netbanking,1107.44,25,0.0,saved_credentials,1830,9,0,,,1,0,1
nb_unauth_00430,netbanking_unauthorized,netbanking,2297.76,23,0.0,netbanking_otp,804,10,0,,,1,0,0
nb_unauth_00431,netbanking_unauthorized,netbanking,2029.59,7,0.0,saved_credentials,797,7,0,,,1,0,1
nb_unauth_00432,netbanking_unauthorized,netbanking,3759.0,7,0.0,netbanking_otp,250,6,1,,,1,0,0
nb_unauth_00433,netbanking_unauthorized,netbanking,11032.14,25,0.0,netbanking_otp,1112,10,1,,,1,0,0
nb_unauth_00434,netbanking_unauthorized,netbanking,1364.66,18,0.0,saved_credentials,1324,5,0,,,1,0,0
nb_unauth_00435,netbanking_unauthorized,netbanking,1992.15,14,1.0,netbanking_otp,1119,11,1,,,1,0,1
nb_unauth_00436,netbanking_unauthorized,netbanking,3058.77,24,0.0,saved_credentials,462,13,1,,,1,0,0
nb_unauth_00437,netbanking_unauthorized,netbanking,1859.29,1,0.0,netbanking_otp,686,6,0,,,0,1,0
nb_unauth_00438,netbanking_unauthorized,netbanking,3743.43,22,0.912,saved_credentials,510,9,0,,,1,0,1
nb_unauth_00439,netbanking_unauthorized,netbanking,4991.96,14,0.0,netbanking_otp,1713,6,0,,,1,0,1
nb_unauth_00440,netbanking_unauthorized,netbanking,2039.47,14,0.919,netbanking_otp,270,6,0,,,1,0,1
nb_unauth_00441,netbanking_unauthorized,netbanking,6357.02,19,0.0,netbanking_otp,583,5,1,,,1,1,0
nb_unauth_00442,netbanking_unauthorized,netbanking,2579.79,6,0.0,saved_credentials,655,8,0,,,0,0,1
nb_unauth_00443,netbanking_unauthorized,netbanking,1844.19,26,1.0,netbanking_otp,854,6,0,,,1,0,1
nb_unauth_00444,netbanking_unauthorized,netbanking,866.23,2,0.0,saved_credentials,617,6,0,,,1,1,0
nb_unauth_00445,netbanking_unauthorized,netbanking,5363.03,17,1.0,netbanking_otp,1813,5,0,,,1,0,1
nb_unauth_00446,netbanking_unauthorized,netbanking,4268.43,14,0.0,netbanking_otp,1012,12,0,,,1,0,0
nb_unauth_00447,netbanking_unauthorized,netbanking,1293.02,29,0.0,saved_credentials,692,5,0,,,1,0,1
nb_unauth_00448,netbanking_unauthorized,netbanking,1656.32,19,1.0,netbanking_otp,679,7,0,,,1,0,0
nb_unauth_00449,netbanking_unauthorized,netbanking,4008.41,11,0.0,netbanking_otp,1022,7,0,,,1,0,0
nb_unauth_00450,netbanking_unauthorized,netbanking,5120.65,12,1.0,netbanking_otp,726,8,0,,,1,0,1
nb_unauth_00451,netbanking_unauthorized,netbanking,4379.73,7,1.0,saved_credentials,1741,6,0,,,1,0,1
nb_unauth_00452,netbanking_unauthorized,netbanking,5342.99,1,0.0,netbanking_otp,246,3,1,,,1,0,0
nb_unauth_00453,netbanking_unauthorized,netbanking,13356.18,13,1.0,netbanking_otp,655,8,0,,,1,0,1
nb_unauth_00454,netbanking_unauthorized,netbanking,6436.29,0,1.0,saved_credentials,865,5,0,,,1,0,1
nb_unauth_00455,netbanking_unauthorized,netbanking,5463.46,19,0.0,netbanking_otp,1923,3,0,,,1,0,0
nb_unauth_00456,netbanking_unauthorized,netbanking,2206.08,27,1.0,netbanking_otp,594,10,0,,,1,0,1
nb_unauth_00457,netbanking_unauthorized,netbanking,1171.49,2,0.95,netbanking_otp,407,3,0,,,1,0,0
nb_unauth_00458,netbanking_unauthorized,netbanking,8368.86,29,0.0,saved_credentials,799,6,2,,,1,0,0
nb_unauth_00459,netbanking_unauthorized,netbanking,2300.13,2,1.0,saved_credentials,1368,6,0,,,1,0,1
nb_unauth_00460,netbanking_unauthorized,netbanking,4690.16,14,0.125,netbanking_otp,1970,5,0,,,1,0,1
nb_unauth_00461,netbanking_unauthorized,netbanking,822.89,18,1.0,saved_credentials,121,5,0,,,1,0,1
nb_unauth_00462,netbanking_unauthorized,netbanking,527.35,19,1.0,netbanking_otp,1293,5,2,,,1,1,1
nb_unauth_00463,netbanking_unauthorized,netbanking,6395.22,11,0.0,saved_credentials,1074,10,0,,,1,0,0
nb_unauth_00464,netbanking_unauthorized,netbanking,1808.25,1,1.0,saved_credentials,675,6,0,,,0,0,1
nb_unauth_00465,netbanking_unauthorized,netbanking,4660.87,23,0.0,netbanking_otp,319,6,0,,,1,0,0
nb_unauth_00466,netbanking_unauthorized,netbanking,1826.17,13,1.0,netbanking_otp,1316,9,0,,,1,0,1
nb_unauth_00467,netbanking_unauthorized,netbanking,5038.61,7,1.0,netbanking_otp,1257,5,0,,,1,0,1
