case_id,reason_code,payment_rail,order_value,days_since_transaction,device_ip_match_history,auth_flow_type,customer_account_age_days,customer_past_order_count,customer_past_dispute_count,delivery_confirmed,tracking_available,merchant_comm_log_exists,refund_already_issued,label
upi_unauth_00260,upi_unauthorized,upi,4030.38,23,0.87,pin_entry,1102,10,0,,,1,0,1
upi_unauth_00261,upi_unauthorized,upi,4672.79,19,1.0,pin_entry,858,6,0,,,1,0,1
upi_unauth_00262,upi_unauthorized,upi,1052.62,1,1.0,pin_entry,588,6,0,,,1,0,1
upi_unauth_00263,upi_unauthorized,upi,6081.46,10,0.0,pin_entry,1418,16,0,,,1,0,0
upi_unauth_00264,upi_unauthorized,upi,6322.9,9,0.838,autopay,1209,5,0,,,1,0,1
upi_unauth_00265,upi_unauthorized,upi,6508.83,26,1.0,collect_request,95,8,2,,,1,1,1
upi_unauth_00266,upi_unauthorized,upi,3034.14,27,1.0,pin_entry,905,11,3,,,1,0,1
upi_unauth_00267,upi_unauthorized,upi,1862.84,24,0.882,pin_entry,1422,5,0,,,1,1,1
upi_unauth_00268,upi_unauthorized,upi,1728.08,15,0.0,autopay,1568,11,0,,,0,0,0
upi_unauth_00269,upi_unauthorized,upi,528.53,14,0.956,pin_entry,574,10,1,,,1,0,1
upi_unauth_00270,upi_unauthorized,upi,1595.08,9,0.0,collect_request,1850,6,1,,,1,0,0
upi_unauth_00271,upi_unauthorized,upi,139.14,23,1.0,pin_entry,1303,5,0,,,0,0,1
upi_unauth_00272,upi_unauthorized,upi,449.84,2,1.0,pin_entry,875,13,0,,,1,0,1
upi_unauth_00273,upi_unauthorized,upi,3010.93,8,1.0,collect_request,1254,9,1,,,1,0,1
upi_unauth_00274,upi_unauthorized,upi,2040.74,4,1.0,pin_entry,1743,11,2,,,0,0,0
upi_unauth_00275,upi_unauthorized,upi,2914.91,14,1.0,collect_request,454,5,0,,,1,0,1
upi_unauth_00276,upi_unauthorized,upi,4133.82,8,0.912,pin_entry,301,7,0,,,1,0,1
upi_unauth_00277,upi_unauthorized,upi,3322.21,5,0.935,collect_request,881,9,1,,,1,0,1
upi_unauth_00278,upi_unauthorized,upi,3119.06,11,1.0,collect_request,168,8,0,,,1,0,1
upi_unauth_00279,upi_unauthorized,upi,2335.11,25,0.65,collect_request,1671,7,0,,,1,0,1
upi_unauth_00280,upi_unauthorized,upi,1306.29,16,1.0,pin_entry,1940,7,0,,,1,0,1
upi_unauth_00281,upi_unauthorized,upi,781.51,24,1.0,collect_request,1211,6,0,,,1,0,1
upi_unauth_00282,upi_unauthorized,upi,1631.23,27,1.0,autopay,1959,5,0,,,1,1,1
upi_unauth_00283,upi_unauthorized,upi,2365.61,27,0.961,pin_entry,138,7,1,,,1,0,1
upi_unauth_00284,upi_unauthorized,upi,2600.35,10,0.875,pin_entry,1265,8,2,,,1,1,0
upi_unauth_00285,upi_unauthorized,upi,4679.76,26,0.694,collect_request,886,9,0,,,1,0,1
upi_unauth_00286,upi_unauthorized,upi,2203.41,27,1.0,pin_entry,555,7,0,,,1,0,1
upi_unauth_00287,upi_unauthorized,upi,3719.51,28,1.0,collect_request,624,11,0,,,0,0,1
upi_unauth_00288,upi_unauthorized,upi,613.57,10,0.946,collect_request,1090,5,0,,,1,0,1
upi_unauth_00289,upi_unauthorized,upi,3042.54,6,0.907,pin_entry,1283,5,0,,,0,0,1
upi_unauth_00290,upi_unauthorized,upi,2885.94,17,1.0,collect_request,328,6,0,,,1,0,1
upi_unauth_00291,upi_unauthorized,upi,6082.87,27,1.0,collect_request,1229,2,0,,,0,1,1
upi_unauth_00292,upi_unauthorized,upi,2042.19,27,0.0,pin_entry,1853,5,0,,,1,0,1
upi_unauth_00293,upi_unauthorized,upi,1973.16,17,0.965,collect_request,21,2,0,,,1,0,1
upi_unauth_00294,upi_unauthorized,upi,4154.29,4,0.0,pin_entry,1756,10,0,,,1,0,0
upi_unauth_00295,upi_unauthorized,upi,843.61,12,1.0,pin_entry,1215,8,0,,,1,0,1
upi_unauth_00296,upi_unauthorized,upi,2984.22,21,1.0,collect_request,685,6,0,,,0,0,1
upi_unauth_00297,upi_unauthorized,upi,801.38,16,1.0,pin_entry,1469,11,0,,,1,0,1
upi_unauth_00298,upi_unauthorized,upi,7945.48,10,1.0,collect_request,1235,5,0,,,1,0,1
upi_unauth_00299,upi_unauthorized,upi,1765.67,10,0.0,pin_entry,1537,9,0,,,0,0,0
upi_unauth_00300,upi_unauthorized,upi,749.32,1,1.0,collect_request,163,10,0,,,1,0,1
upi_unauth_00301,upi_unauthorized,upi,1621.32,8,0.0,pin_entry,118,13,0,,,1,0,0
upi_unauth_00302,upi_unauthorized,upi,2997.78,20,1.0,collect_request,1284,5,1,,,0,0,0
upi_unauth_00303,upi_unauthorized,upi,3636.8,7,0.0,collect_request,608,16,0,,,1,1,0
upi_unauth_00304,upi_unauthorized,upi,5869.14,29,0.0,collect_request,477,11,0,,,0,0,0
upi_unauth_00305,upi_unauthorized,upi,1458.74,2,1.0,autopay,843,7,2,,,0,0,1
upi_unauth_00306,upi_unauthorized,upi,4287.54,17,1.0,collect_request,1450,10,0,,,0,1,1
upi_unauth_00307,upi_unauthorized,upi,450.38,14,1.0,collect_request,360,8,0,,,1,0,1
upi_unauth_00308,upi_unauthorized,upi,984.35,24,1.0,collect_request,1946,6,1,,,1,0,1
upi_unauth_00309,upi_unauthorized,upi,632.27,26,0.0,autopay,842,6,1,,,1,0,0
upi_unauth_00310,upi_unauthorized,upi,1240.75,16,1.0,collect_request,302,8,0,,,1,0,1
upi_unauth_00311,upi_unauthorized,upi,4152.73,18,1.0,collect_request,143,5,0,,,1,0,1
upi_unauth_00312,upi_unauthorized,upi,1489.56,20,0.907,pin_entry,1714,8,0,,,1,0,1
upi_unauth_00313,upi_unauthorized,upi,1740.09,15,1.0,collect_request,227,9,0,,,1,0,1
upi_unauth_00314,upi_unauthorized,upi,3057.74,5,0.0,collect_request,838,8,1,,,1,0,0
upi_unauth_00315,upi_unauthorized,upi,3527.84,12,1.0,pin_entry,1337,6,0,,,1,0,1
upi_unauth_00316,upi_unauthorized,upi,1784.59,7,0.0,pin_entry,1026,11,2,,,1,0,0
upi_unauth_00317,upi_unauthorized,upi,977.84,13,0.0,autopay,525,4,1,,,0,0,1
upi_unauth_00318,upi_unauthorized,upi,7097.03,18,0.95,pin_entry,216,7,1,,,1,0,1
upi_unauth_00319,upi_unauthorized,upi,1794.46,6,1.0,pin_entry,1423,8,2,,,1,0,1
upi_unauth_00320,upi_unauthorized,upi,1945.66,7,1.0,pin_entry,981,8,0,,,1,0,1
upi_unauth_00321,upi_unauthorized,upi,2149.95,24,0.883,pin_entry,97,7,1,,,1,0,1
upi_unauth_00322,upi_unauthorized,upi,3798.64,11,1.0,collect_request,363,10,0,,,0,0,1
upi_unauth_00323,upi_unauthorized,upi,579.1,5,0.0,autopay,1125,5,1,,,1,0,0
upi_unauth_00324,upi_unauthorized,upi,8953.96,21,1.0,autopay,337,10,0,,,1,0,1
upi_unauth_00325,upi_unauthorized,upi,1902.01,21,0.0,collect_request,783,4,0,,,1,0,0
upi_unauth_00326,upi_unauthorized,upi,3890.73,24,0.0,collect_request,249,10,0,,,1,0,1
upi_unauth_00327,upi_unauthorized,upi,758.27,22,0.0,pin_entry,1594,9,0,,,1,0,0
upi_unauth_00328,upi_unauthorized,upi,2832.04,29,1.0,collect_request,1261,9,1,,,1,0,1
upi_unauth_00329,upi_unauthorized,upi,8057.04,17,1.0,pin_entry,1568,5,2,,,1,0,1
upi_unauth_00330,upi_unauthorized,upi,7320.44,8,0.907,pin_entry,105,12,1,,,1,1,1
upi_unauth_00331,upi_unauthorized,upi,3818.37,25,1.0,autopay,751,11,0,,,1,0,0
upi_unauth_00332,upi_unauthorized,upi,1166.47,7,1.0,collect_request,535,7,0,,,1,0,1
upi_unauth_00333,upi_unauthorized,upi,5659.85,8,1.0,pin_entry,1245,5,0,,,1,0,1
upi_unauth_00334,upi_unauthorized,upi,446.46,24,0.65,collect_request,1643,7,0,,,0,0,1
upi_unauth_00335,upi_unauthorized,upi,1128.02,26,1.0,collect_request,455,9,0,,,1,0,1
upi_unauth_00336,upi_unauthorized,upi,2345.31,10,1.0,pin_entry,1539,12,0,,,1,0,1
upi_unauth_00337,upi_unauthorized,upi,494.98,21,0.946,pin_entry,1161,12,2,,,1,0,1
upi_unauth_00338,upi_unauthorized,upi,1618.23,27,1.0,pin_entry,1648,5,1,,,0,0,1
upi_unauth_00339,upi_unauthorized,upi,4348.64,23,0.0,pin_entry,163,9,0,,,1,0,0
upi_unauth_00340,upi_unauthorized,upi,1356.74,0,0.87,pin_entry,1981,7,0,,,1,0,1
upi_unauth_00341,upi_unauthorized,upi,4492.95,19,0.0,pin_entry,869,10,0,,,0,0,1
upi_unauth_00342,upi_unauthorized,upi,10534.33,5,0.0,pin_entry,560,6,0,,,0,0,0
upi_unauth_00343,upi_unauthorized,upi,3328.45,25,1.0,autopay,366,8,1,,,1,0,1
upi_unauth_00344,upi_unauthorized,upi,4438.69,2,0.946,collect_request,1969,12,0,,,0,0,1
upi_unauth_00345,upi_unauthorized,upi,5791.76,29,1.0,collect_request,1766,7,0,,,1,0,1
upi_unauth_00346,upi_unauthorized,upi,1748.07,5,1.0,pin_entry,263,7,0,,,1,0,1
upi_unauth_00347,upi_unauthorized,upi,4365.35,12,1.0,collect_request,890,5,0,,,1,0,1
upi_unauth_00348,upi_unauthorized,upi,1712.57,7,1.0,collect_request,1467,9,0,,,1,0,1
upi_unauth_00349,upi_unauthorized,upi,3158.86,24,0.0,pin_entry,1181,10,2,,,1,0,0
upi_unauth_00350,upi_unauthorized,upi,4833.98,11,0.0,pin_entry,378,7,0,,,0,0,0
upi_unauth_00351,upi_unauthorized,upi,1216.5,22,0.0,pin_entry,721,11,0,,,1,0,0
upi_unauth_00352,upi_unauthorized,upi,161.07,2,1.0,pin_entry,736,10,0,,,0,1,1
upi_unauth_00353,upi_unauthorized,upi,1113.58,13,1.0,pin_entry,578,10,0,,,0,0,1
upi_unauth_00354,upi_unauthorized,upi,5333.92,27,0.0,pin_entry,1921,10,0,,,0,0,0
upi_unauth_00355,upi_unauthorized,upi,987.99,27,1.0,pin_entry,406,5,0,,,1,0,1
upi_unauth_00356,upi_unauthorized,upi,5131.8,6,0.431,collect_request,1413,7,0,,,0,1,1
upi_unauth_00357,upi_unauthorized,upi,1118.76,11,1.0,pin_entry,1823,7,0,,,0,0,1
upi_unauth_00358,upi_unauthorized,upi,2095.07,12,1.0,pin_entry,1589,8,1,,,1,0,1
upi_unauth_00359,upi_unauthorized,upi,2473.67,16,0.9,collect_request,1599,7,0,,,0,0,1
upi_unauth_00360,upi_unauthorized,upi,983.55,16,1.0,pin_entry,318,5,0,,,1,0,1
upi_unauth_00361,upi_unauthorized,upi,2113.79,3,0.714,pin_entry,267,7,1,,,1,0,1
upi_unauth_00362,upi_unauthorized,upi,530.1,22,0.65,pin_entry,1566,7,0,,,1,0,1
upi_unauth_00363,upi_unauthorized,upi,1880.11,6,0.87,pin_entry,1493,10,0,,,0,0,1
upi_unauth_00364,upi_unauthorized,upi,2318.34,9,0.892,collect_request,1484,13,1,,,0,1,1
upi_unauth_00365,upi_unauthorized,upi,173.71,25,0.55,pin_entry,837,7,0,,,1,0,1
upi_unauth_00366,upi_unauthorized,upi,1104.87,20,0.0,pin_entry,1047,7,0,,,1,0,0
upi_unauth_00367,upi_unauthorized,upi,3088.13,11,0.975,autopay,31,15,0,,,0,0,1
upi_unauth_00368,upi_unauthorized,upi,878.29,27,1.0,autopay,582,9,0,,,1,0,1
upi_unauth_00369,upi_unauthorized,upi,3471.32,11,0.0,pin_entry,1057,6,0,,,1,0,1
upi_unauth_00370,upi_unauthorized,upi,3720.3,16,1.0,pin_entry,252,11,0,,,0,0,0
upi_unauth_00371,upi_unauthorized,upi,3078.23,7,0.072,pin_entry,260,10,0,,,1,0,0
upi_unauth_00372,upi_unauthorized,upi,4328.85,5,0.919,collect_request,91,9,1,,,1,0,1
upi_unauth_00373,upi_unauthorized,upi,492.21,14,1.0,collect_request,420,6,0,,,1,0,1
upi_unauth_00374,upi_unauthorized,upi,4984.88,16,0.942,pin_entry,1985,7,2,,,1,0,1
upi_unauth_00375,upi_unauthorized,upi,998.66,24,1.0,pin_entry,1392,4,0,,,1,0,1
upi_unauth_00376,upi_unauthorized,upi,2696.73,11,0.0,pin_entry,1896,17,0,,,1,0,0
upi_unauth_00377,upi_unauthorized,upi,7846.66,26,0.0,autopay,515,4,1,,,1,0,0
upi_unauth_00378,upi_unauthorized,upi,1847.05,18,0.0,autopay,1198,9,1,,,1,0,0
upi_unauth_00379,upi_unauthorized,upi,2522.24,2,0.0,pin_entry,1783,9,0,,,1,0,0
upi_unauth_00380,upi_unauthorized,upi,1004.5,22,1.0,collect_request,704,6,0,,,1,0,1
upi_unauth_00381,upi_unauthorized,upi,7795.19,17,0.0,pin_entry,1314,10,0,,,0,0,1
upi_unauth_00382,upi_unauthorized,upi,1107.16,11,0.708,collect_request,1385,11,0,,,1,0,1
upi_unauth_00383,upi_unauthorized,upi,3954.45,14,0.0,autopay,1664,5,1,,,1,1,0
upi_unauth_00384,upi_unauthorized,upi,5784.78,9,1.0,collect_request,1938,7,1,,,1,0,1
upi_unauth_00385,upi_unauthorized,upi,4224.28,18,0.956,pin_entry,1230,7,0,,,1,0,1
upi_unauth_00386,upi_unauthorized,upi,3219.71,17,0.0,pin_entry,1165,6,0,,,1,0,1
upi_unauth_00387,upi_unauthorized,upi,2665.45,13,0.35,pin_entry,1737,7,0,,,1,1,0
upi_unauth_00388,upi_unauthorized,upi,750.38,8,1.0,collect_request,1369,9,0,,,1,0,1
upi_unauth_00389,upi_unauthorized,upi,7565.32,11,1.0,pin_entry,724,9,1,,,0,0,1
upi_unauth_00390,upi_unauthorized,upi,3027.5,14,1.0,collect_request,1260,9,0,,,1,0,1
upi_unauth_00391,upi_unauthorized,upi,2523.41,14,0.0,pin_entry,1098,9,0,,,0,1,0
upi_unauth_00392,upi_unauthorized,upi,924.08,9,1.0,pin_entry,458,8,0,,,1,0,1
upi_unauth_00393,upi_unauthorized,upi,2618.77,17,0.919,pin_entry,1032,10,0,,,1,0,1
upi_unauth_00394,upi_unauthorized,upi,2402.16,6,1.0,pin_entry,1247,10,0,,,1,1,1
upi_unauth_00395,upi_unauthorized,upi,7846.53,15,0.425,pin_entry,1807,12,0,,,0,0,1
upi_unauth_00396,upi_unauthorized,upi,2522.23,3,1.0,collect_request,1161,10,1,,,1,0,1
upi_unauth_00397,upi_unauthorized,upi,2586.6,14,1.0,pin_entry,330,3,0,,,1,1,0
upi_unauth_00398,upi_unauthorized,upi,935.14,23,0.0,pin_entry,1975,7,0,,,1,0,1
upi_unauth_00399,upi_unauthorized,upi,1315.65,24,0.0,pin_entry,1156,6,0,,,0,0,0
upi_unauth_00400,upi_unauthorized,upi,3626.4,20,0.0,pin_entry,574,10,1,,,1,1,0
upi_unauth_00401,upi_unauthorized,upi,390.77,22,0.935,collect_request,1509,4,1,,,1,0,1
upi_unauth_00402,upi_unauthorized,upi,4966.36,1,0.8,autopay,770,5,0,,,1,0,1
upi_unauth_00403,upi_unauthorized,upi,5059.15,10,0.0,pin_entry,740,10,0,,,1,0,0
upi_unauth_00404,upi_unauthorized,upi,1194.66,19,0.0,collect_request,1679,3,0,,,1,0,0
upi_unauth_00405,upi_unauthorized,upi,3228.46,24,1.0,collect_request,1735,15,2,,,1,0,1
upi_unauth_00406,upi_unauthorized,upi,5913.32,17,1.0,autopay,1048,7,0,,,1,0,0
upi_unauth_00407,upi_unauthorized,upi,2252.58,25,0.0,pin_entry,746,8,0,,,0,0,0
upi_unauth_00408,upi_unauthorized,upi,1931.57,8,1.0,pin_entry,1726,9,1,,,0,0,0
upi_unauth_00409,upi_unauthorized,upi,2128.73,4,0.0,pin_entry,347,9,0,,,0,0,0
upi_unauth_00410,upi_unauthorized,upi,3022.38,2,1.0,collect_request,1494,2,0,,,1,0,1
upi_unauth_00411,upi_unauthorized,upi,1470.33,17,1.0,collect_request,1168,4,0,,,1,0,1
upi_unauth_00412,upi_unauthorized,upi,1799.55,19,0.87,collect_request,1708,8,0,,,1,0,1
upi_unauth_00413,upi_unauthorized,upi,3067.26,8,1.0,pin_entry,841,7,0,,,1,0,1
upi_unauth_00414,upi_unauthorized,upi,1679.08,23,0.0,collect_request,1664,1,1,,,1,0,0
upi_unauth_00415,upi_unauthorized,upi,857.32,22,1.0,collect_request,31,10,1,,,1,0,1
upi_unauth_00416,upi_unauthorized,upi,350.05,10,0.979,pin_entry,1516,7,0,,,1,0,1
upi_unauth_00417,upi_unauthorized,upi,2560.35,7,0.0,collect_request,140,10,0,,,1,0,0
upi_unauth_00418,upi_unauthorized,upi,5665.43,22,0.0,pin_entry,1285,5,0,,,0,1,0
upi_unauth_00419,upi_unauthorized,upi,3347.78,20,0.0,pin_entry,391,6,0,,,1,0,1
upi_unauth_00420,upi_unauthorized,upi,890.28,5,1.0,collect_request,1926,5,0,,,1,0,1
upi_unauth_00421,upi_unauthorized,upi,1307.09,7,0.0,collect_request,1538,7,0,,,1,0,0
upi_unauth_00422,upi_unauthorized,upi,1919.93,14,1.0,autopay,210,7,0,,,1,0,1
upi_unauth_00423,upi_unauthorized,upi,8013.01,15,1.0,pin_entry,1784,9,1,,,1,0,1
upi_unauth_00424,upi_unauthorized,upi,8301.29,4,0.86,pin_entry,504,15,0,,,1,0,1
upi_unauth_00425,upi_unauthorized,upi,7665.82,28,1.0,pin_entry,1091,8,0,,,1,0,1
upi_unauth_00426,upi_unauthorized,upi,2762.48,11,0.0,pin_entry,171,5,0,,,1,0,0
upi_unauth_00427,upi_unauthorized,upi,15090.72,11,0.892,pin_entry,212,6,1,,,1,0,1
upi_unauth_00428,upi_unauthorized,upi,1365.27,1,1.0,pin_entry,483,10,2,,,1,0,1
upi_unauth_00429,upi_unauthorized,upi,1862.74,26,0.0,pin_entry,1069,8,0,,,1,0,0
upi_unauth_00430,upi_unauthorized,upi,4704.56,7,1.0,pin_entry,1086,11,1,,,1,0,1
upi_unauth_00431,upi_unauthorized,upi,3079.19,29,1.0,pin_entry,1711,2,0,,,1,0,1
upi_unauth_00432,upi_unauthorized,upi,3210.08,14,0.0,collect_request,331,8,0,,,0,1,0
upi_unauth_00433,upi_unauthorized,upi,1039.76,26,0.0,pin_entry,1499,5,0,,,1,0,0
upi_unauth_00434,upi_unauthorized,upi,2388.58,5,0.0,pin_entry,12,8,1,,,1,0,0
upi_unauth_00435,upi_unauthorized,upi,1383.15,4,0.0,autopay,582,6,0,,,0,0,1
upi_unauth_00436,upi_unauthorized,upi,697.56,24,0.0,pin_entry,350,6,0,,,1,0,0
upi_unauth_00437,upi_unauthorized,upi,1529.83,24,0.0,pin_entry,248,8,2,,,1,0,0
upi_unauth_00438,upi_unauthorized,upi,3079.83,16,1.0,pin_entry,1169,7,0,,,1,0,1
upi_unauth_00439,upi_unauthorized,upi,4181.21,0,0.754,collect_request,1801,7,0,,,1,0,1
upi_unauth_00440,upi_unauthorized,upi,334.57,28,1.0,collect_request,1334,11,0,,,1,1,1
upi_unauth_00441,upi_unauthorized,upi,2476.22,11,0.0,pin_entry,1708,9,0,,,1,0,0
upi_unauth_00442,upi_unauthorized,upi,2305.03,28,1.0,pin_entry,1183,5,0,,,1,0,1
upi_unauth_00443,upi_unauthorized,upi,2962.73,26,0.0,pin_entry,108,11,1,,,1,0,0
upi_unauth_00444,upi_unauthorized,upi,906.6,25,1.0,pin_entry,692,8,0,,,1,0,1
upi_unauth_00445,upi_unauthorized,upi,924.23,20,1.0,collect_request,1647,11,0,,,1,0,1
upi_unauth_00446,upi_unauthorized,upi,5768.81,20,0.835,pin_entry,89,6,0,,,1,1,1
upi_unauth_00447,upi_unauthorized,upi,1208.93,15,0.458,pin_entry,195,12,0,,,1,0,1
upi_unauth_00448,upi_unauthorized,upi,1789.62,0,1.0,collect_request,1667,4,0,,,1,0,1
upi_unauth_00449,upi_unauthorized,upi,1943.59,11,0.815,pin_entry,127,7,0,,,1,0,1
upi_unauth_00450,upi_unauthorized,upi,1406.1,21,0.0,pin_entry,1918,3,0,,,1,0,0
upi_unauth_00451,upi_unauthorized,upi,3546.73,24,1.0,pin_entry,1517,8,2,,,1,0,1
upi_unauth_00452,upi_unauthorized,upi,3333.11,16,0.72,pin_entry,1330,4,0,,,1,0,1
upi_unauth_00453,upi_unauthorized,upi,2225.21,21,0.8,autopay,1073,5,0,,,1,0,1
upi_unauth_00454,upi_unauthorized,upi,1478.31,0,1.0,pin_entry,179,5,2,,,1,0,1
upi_unauth_00455,upi_unauthorized,upi,2088.37,14,1.0,pin_entry,829,8,0,,,0,0,1
upi_unauth_00456,upi_unauthorized,upi,2637.86,15,0.0,autopay,1615,9,0,,,0,0,1
upi_unauth_00457,upi_unauthorized,upi,1308.52,26,0.0,collect_request,1807,7,0,,,1,0,0
upi_unauth_00458,upi_unauthorized,upi,3737.6,9,1.0,collect_request,894,4,0,,,1,0,1
upi_unauth_00459,upi_unauthorized,upi,4941.01,6,1.0,pin_entry,1678,6,0,,,0,0,1
upi_unauth_00460,upi_unauthorized,upi,6440.38,10,1.0,pin_entry,1553,2,1,,,1,0,1
upi_unauth_00461,upi_unauthorized,upi,6178.81,5,1.0,collect_request,116,12,0,,,1,0,1
upi_unauth_00462,upi_unauthorized,upi,1933.53,16,0.0,pin_entry,1240,4,0,,,1,0,0
upi_unauth_00463,upi_unauthorized,upi,2738.06,19,1.0,pin_entry,1232,4,1,,,1,0,1
upi_unauth_00464,upi_unauthorized,upi,2191.84,24,0.0,collect_request,1086,9,0,,,1,0,1
upi_unauth_00465,upi_unauthorized,upi,2185.53,29,1.0,pin_entry,1544,7,1,,,1,0,1
upi_unauth_00466,upi_unauthorized,upi,2076.65,2,1.0,pin_entry,1779,5,0,,,1,0,1
upi_unauth_00467,upi_unauthorized,upi,2511.67,7,1.0,pin_entry,1101,6,0,,,1,0,1
upi_unauth_00468,upi_unauthorized,upi,5503.68,9,1.0,pin_entry,641,13,0,,,1,0,1
upi_unauth_00469,upi_unauthorized,upi,3148.79,7,0.0,pin_entry,1966,9,1,,,1,0,0
upi_unauth_00470,upi_unauthorized,upi,868.01,24,0.907,collect_request,1927,5,0,,,1,0,1
upi_unauth_00471,upi_unauthorized,upi,4798.71,4,0.0,pin_entry,1372,11,0,,,1,0,1
upi_unauth_00472,upi_unauthorized,upi,2932.58,0,0.0,pin_entry,1281,10,2,,,1,0,0
upi_unauth_00473,upi_unauthorized,upi,3575.88,25,0.892,collect_request,209,8,0,,,0,0,1
upi_unauth_00474,upi_unauthorized,upi,3103.25,28,1.0,pin_entry,803,13,0,,,1,0,0
upi_unauth_00475,upi_unauthorized,upi,3208.38,6,1.0,collect_request,397,2,1,,,0,0,1
upi_unauth_00476,upi_unauthorized,upi,3317.17,9,1.0,autopay,1030,6,0,,,1,0,1
upi_unauth_00477,upi_unauthorized,upi,427.39,15,0.0,pin_entry,1652,11,0,,,1,0,0
upi_unauth_00478,upi_unauthorized,upi,3543.43,15,1.0,pin_entry,449,14,1,,,1,1,1
upi_unauth_00479,upi_unauthorized,upi,1359.03,29,0.0,autopay,1993,8,0,,,0,1,0
upi_unauth_00480,upi_unauthorized,upi,1674.94,12,1.0,pin_entry,259,4,1,,,1,0,1
upi_unauth_00481,upi_unauthorized,upi,2496.28,0,1.0,autopay,197,6,0,,,0,1,1
upi_unauth_00482,upi_unauthorized,upi,7120.1,12,0.0,pin_entry,1948,11,0,,,1,0,0
upi_unauth_00483,upi_unauthorized,upi,1017.98,16,1.0,collect_request,201,8,0,,,1,0,1
upi_unauth_00484,upi_unauthorized,upi,2431.67,15,0.0,autopay,1470,7,0,,,1,1,0
upi_unauth_00485,upi_unauthorized,upi,2036.59,15,1.0,collect_request,1527,6,0,,,0,0,1
upi_unauth_00486,upi_unauthorized,upi,4751.22,27,0.0,pin_entry,660,7,0,,,0,0,0
upi_unauth_00487,upi_unauthorized,upi,1991.38,24,0.0,pin_entry,129,5,0,,,1,0,0
upi_unauth_00488,upi_unauthorized,upi,2957.44,7,0.0,collect_request,617,12,1,,,1,0,0
upi_unauth_00489,upi_unauthorized,upi,1020.78,10,0.919,collect_request,138,6,1,,,1,1,1
upi_unauth_00490,upi_unauthorized,upi,5307.37,20,0.0,pin_entry,1344,9,0,,,1,0,0
upi_unauth_00491,upi_unauthorized,upi,637.62,12,0.93,collect_request,1777,7,0,,,0,0,1
upi_unauth_00492,upi_unauthorized,upi,3508.95,12,0.0,pin_entry,1994,10,0,,,1,0,0
upi_unauth_00493,upi_unauthorized,upi,2971.24,5,1.0,pin_entry,1601,8,0,,,1,0,1
upi_unauth_00494,upi_unauthorized,upi,3297.34,7,1.0,pin_entry,1549,11,0,,,1,0,1
upi_unauth_00495,upi_unauthorized,upi,647.46,22,0.895,pin_entry,1763,5,0,,,0,1,1
upi_unauth_00496,upi_unauthorized,upi,1958.58,25,1.0,pin_entry,1539,7,1,,,0,0,1
upi_unauth_00497,upi_unauthorized,upi,4593.15,23,1.0,pin_entry,1301,11,1,,,1,0,0
upi_unauth_00498,upi_unauthorized,upi,7833.29,9,0.0,pin_entry,1992,6,0,,,1,0,0
upi_unauth_00499,upi_unauthorized,upi,2293.46,4,1.0,pin_entry,645,13,0,,,1,0,1
upi_unauth_00500,upi_unauthorized,upi,4298.36,4,0.0,pin_entry,826,7,1,,,1,0,1
upi_unauth_00501,upi_unauthorized,upi,2761.87,11,1.0,collect_request,1812,10,2,,,1,0,1
upi_unauth_00502,upi_unauthorized,upi,2386.95,15,0.0,pin_entry,622,10,3,,,1,0,0
upi_unauth_00503,upi_unauthorized,upi,1780.21,26,0.0,autopay,598,10,1,,,1,0,0
upi_unauth_00504,upi_unauthorized,upi,2505.8,26,1.0,autopay,305,10,2,,,0,0,1
upi_unauth_00505,upi_unauthorized,upi,4035.05,0,0.0,pin_entry,551,10,0,,,0,1,0
upi_unauth_00506,upi_unauthorized,upi,4269.04,21,0.0,autopay,1187,11,0,,,1,0,0
upi_unauth_00507,upi_unauthorized,upi,790.15,8,0.0,autopay,1772,6,2,,,0,0,0
upi_unauth_00508,upi_unauthorized,upi,1650.28,5,1.0,pin_entry,273,14,1,,,1,0,1
upi_unauth_00509,upi_unauthorized,upi,973.23,16,0.35,collect_request,1361,8,1,,,1,0,1
upi_unauth_00510,upi_unauthorized,upi,2602.4,1,0.0,pin_entry,1532,11,0,,,1,0,0
upi_unauth_00511,upi_unauthorized,upi,1902.81,10,1.0,collect_request,1791,8,0,,,1,0,1
upi_unauth_00512,upi_unauthorized,upi,3217.61,16,0.0,pin_entry,1500,15,0,,,1,0,0
upi_unauth_00513,upi_unauthorized,upi,3380.57,8,0.87,pin_entry,312,9,0,,,1,0,1
upi_unauth_00514,upi_unauthorized,upi,208.74,17,0.0,pin_entry,978,11,1,,,1,0,0
upi_unauth_00515,upi_unauthorized,upi,2491.04,13,1.0,autopay,1904,5,1,,,1,0,1
upi_unauth_00516,upi_unauthorized,upi,5577.17,23,0.907,pin_entry,1816,9,1,,,1,0,1
upi_unauth_00517,upi_unauthorized,upi,1650.84,5,0.0,pin_entry,1225,7,1,,,1,0,0
upi_unauth_00518,upi_unauthorized,upi,1610.71,1,0.0,pin_entry,1926,10,0,,,1,0,1
upi_unauth_00519,upi_unauthorized,upi,4937.15,15,0.0,pin_entry,1336,10,0,,,0,0,0
upi_unauth_00520,upi_unauthorized,upi,4407.25,7,0.0,collect_request,130,9,0,,,1,0,0
upi_unauth_00521,upi_unauthorized,upi,1069.41,21,0.928,collect_request,1828,9,0,,,1,0,1
